,msg_id,user_name,user_order,season,episode_number,episode_title,quote_order,quote
4699,4699,Ross,720,1,19,The Monkey Gets Away,185,"Marc- oh, this is ridiculous! We've been all over the neighbourhood. He's gone, he's-he's just gone."
4700,4700,Rachel,640,1,19,The Monkey Gets Away,186,"Ross, you don't know that."
4701,4701,Ross,721,1,19,The Monkey Gets Away,187,"Oh come on. It's cold, it's dark, he doesn't know the Village. (Kicks a sign in frustration) And now I have a broken foot. I have no monkey, and a broken foot! Thank you very much."
4702,4702,Rachel,641,1,19,The Monkey Gets Away,188,"Ross, I said I'm sorry like a million times. What do you want me to do? You want me to break my foot too? Okay, I'm gonna break my foot, right here. (Kicks the sign) Ow!! Oh! Oh my God, oh my God! There, are you happy now?!"
4703,4703,Ross,722,1,19,The Monkey Gets Away,189,"Yeah, yeah. Y'know, now that you kicked the sign, hey! I don't miss Marcel any more!"
4704,4704,Rachel,642,1,19,The Monkey Gets Away,190,"Y'know, it is not like I did this on purpose."
4705,4705,Ross,723,1,19,The Monkey Gets Away,191,"Oh, no no no. Nono, this is just vintage Rachel. I mean, things just sort of happen around you. I mean, you're off in Rachel-land, doing your Rachel-thing, totally oblivious to people's monkeys, or to people's feelings..."
4706,4706,Rachel,643,1,19,The Monkey Gets Away,192,Ross.
4707,4707,Ross,724,1,19,The Monkey Gets Away,193,"I don't even wanna hear it, you're just..."
4708,4708,Rachel,644,1,19,The Monkey Gets Away,194,Ross.
4709,4709,Ross,725,1,19,The Monkey Gets Away,195,"Oh, forget it, okay?"
4710,4710,Rachel,645,1,19,The Monkey Gets Away,196,Ross!
4711,4711,Ross,726,1,19,The Monkey Gets Away,197,What? What?
4713,4713,Phoebe,519,1,19,The Monkey Gets Away,199,"Oh, this is so intense. One side of my butt is totally asleep, and the other side has no idea."
4714,4714,Ross,727,1,19,The Monkey Gets Away,200,"Hi, did you order some bananas?"
4716,4716,Ross,728,1,19,The Monkey Gets Away,202,Gimme back my monkey.
4718,4718,Rachel,646,1,19,The Monkey Gets Away,204,Then what's with all the bananas?
4720,4720,Ross,729,1,19,The Monkey Gets Away,206,"Marcel? Marcel? Okay, where is he? Where is he? Marcel? Marcel?"
4721,4721,Ross,730,1,19,The Monkey Gets Away,207,Marcel! What've you done to him?
4723,4723,Ross,731,1,19,The Monkey Gets Away,209,"Are you insane? C'mere, Marcel, c'mon. (Marcel starts to go to him)"
4725,4725,Ross,732,1,19,The Monkey Gets Away,211,"C'mere, Marcel. (Turns to Ross)"
4728,4728,Ross,733,1,19,The Monkey Gets Away,214,"Okay, gimme my monkey back."
4732,4732,Ross,734,1,19,The Monkey Gets Away,218,"Alright, I want my monkey."
4734,4734,Rachel,647,1,19,The Monkey Gets Away,220,"Oh, c'mon, Luisa!"
4736,4736,Ross,735,1,19,The Monkey Gets Away,222,"(To Rachel) You had to be a bitch in high school, you couldn't've been fat."
4737,4737,Rachel,648,1,19,The Monkey Gets Away,223,"Alright. In high school I was the prom queen and I was the homecoming queen and the class president and you... were also there! But if you take this monkey, I will lose one of the most important people in my life. You can hate me if you want, but please do not punish him. C'mon, Luisa, you have a chance to be the bigger person here! Take it!"
4739,4739,Rachel,649,1,19,The Monkey Gets Away,225,"Alright. Well then how about I call your supervisor, and I tell her that you shot my friend in the ass with a dart?"
4740,4740,Ross,736,1,19,The Monkey Gets Away,226,"It'll be nice to get this off finally, won't it? Yes it will. (Marcel resists) Or we can leave it on for now, that's fine."
4741,4741,Rachel,650,1,19,The Monkey Gets Away,227,"Y'know, with the right pair of pumps, that would be a great little outfit."
4742,4742,Ross,737,1,19,The Monkey Gets Away,228,"Listen, I'm- I'm sorry I was so hard on you before, it's just I..."
4743,4743,Rachel,651,1,19,The Monkey Gets Away,229,"Oh, Ross, c'mon. It's my fault, I almost lost your..."
4744,4744,Ross,738,1,19,The Monkey Gets Away,230,"Yeah, but you were the one who got him back, y'know? You, you were great. ...Hey, we uh, we still have that, uh, that bottle of wine. You in the mood for, uh, something grape?"
4745,4745,Rachel,652,1,19,The Monkey Gets Away,231,That'd be good.
4746,4746,Ross,739,1,19,The Monkey Gets Away,232,"Alright. (He goes to get the glasses. Then he hesitates and turns off the main light. Rachel looks round and he acts surprised) The, uh, the neighbours must be vacuuming. (He sits down and starts to pour the wine) Well, so long as we're here and, uh, not on the subject, I was thinking about, uh, how mad we got at each other before, and, um, I was thinking maybe it was partially because of how we, um..."
4748,4748,Rachel,653,1,19,The Monkey Gets Away,234,Barry?!
4751,4751,Ross,740,1,19,The Monkey Gets Away,237,We have got to start locking that door!
4753,4753,Monica,662,1,19,The Monkey Gets Away,239,This is me in The Sound of Music. See the von Trapp kids?
4754,4754,Phoebe,520,1,19,The Monkey Gets Away,240,Nope.
4755,4755,Monica,663,1,19,The Monkey Gets Away,241,That's because I'm in front of them.
4756,4756,Chandler,639,1,19,The Monkey Gets Away,242,Eh. I thought that was an alp.
4757,4757,Monica,664,1,19,The Monkey Gets Away,243,"Well, high school was not my favourite time."
4758,4758,Joey,481,1,19,The Monkey Gets Away,244,"I dunno, I loved high school. Y'know? It was just four years of parties and dating and sex."
4759,4759,Chandler,640,1,19,The Monkey Gets Away,245,"Yeah, well I went to boarding school with four hundred boys. Any sex I had would've involved a major lifestyle choice."
4760,4760,Monica,665,1,19,The Monkey Gets Away,246,"Gosh, doesn't it seem like a million years ago?"
4761,4761,Phoebe,521,1,19,The Monkey Gets Away,247,Oh. Oooh! Ooh! Ooh! (She stands up and starts to dance around) Ooh! My butt cheek is waking up! Oooh! Ooh!
4762,4762,Chandler,641,1,20,The Evil Orthodontist,0,I can't believe you would actually say that. I would much rather be Mr.Peanut than Mr.Salty.
4763,4763,Joey,482,1,20,The Evil Orthodontist,1,"No way! Mr.Salty is a sailor, all right, he's got to be, like, thetoughest snack there is."
4764,4764,Ross,741,1,20,The Evil Orthodontist,2,"I don't know, you don't wanna mess with corn nuts. They're craaazy."
4765,4765,Monica,666,1,20,The Evil Orthodontist,3,(looking out of the window) Oh my God. You guys! You gotta come see this! There's some creep out there with a telescope!
4766,4766,Ross,742,1,20,The Evil Orthodontist,4,I can't believe it! He's looking right at us!
4767,4767,Rachel,654,1,20,The Evil Orthodontist,5,"Oh, that is so sick."
4768,4768,Chandler,642,1,20,The Evil Orthodontist,6,I feel violated. And not in a good way.
4769,4769,Phoebe,522,1,20,The Evil Orthodontist,7,"How can people do that?... (All but Phoebe walk away from the window in disgust.) Oh, you guys, look! Ugly Naked Guy got gravity boots!"
4771,4771,Chandler,643,1,20,The Evil Orthodontist,9,"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time. It was unbelievable! We could totally be ourselves, we didn't have to play any games..."
4772,4772,Monica,667,1,20,The Evil Orthodontist,10,So have you called her yet?
4773,4773,Chandler,644,1,20,The Evil Orthodontist,11,"Let her know I like her? What are you, insane? (The girls make disgusted noises.) It's the next day! How needy do I want to seem? (To the guys) I'm right, right?"
4775,4775,Monica,668,1,20,The Evil Orthodontist,13,I can't believe my parents are actually pressuring me to find one of you people.
4776,4776,Phoebe,523,1,20,The Evil Orthodontist,14,"Oh, God, just do it! (Grabbing the phone.) Call her! Stop being so testosteroney!"
4777,4777,Chandler,645,1,20,The Evil Orthodontist,15,"Which, by the way, is the real San Francisco treat. (Calls her, then hurriedly hangs up.) I got her machine."
4778,4778,Joey,483,1,20,The Evil Orthodontist,16,Her answer machine?
4779,4779,Chandler,646,1,20,The Evil Orthodontist,17,"No, interestingly enough her leaf blower picked up."
4780,4780,Phoebe,524,1,20,The Evil Orthodontist,18,"So, uh, why didn't you say anything?"
4781,4781,Chandler,647,1,20,The Evil Orthodontist,19,"Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o."""
4782,4782,Monica,669,1,20,The Evil Orthodontist,20,"Look look! It's Rachel and Barry. No, don't everybody look at once!"
4783,4783,Ross,743,1,20,The Evil Orthodontist,21,"Okay, okay, what's going on?"
4784,4784,Phoebe,525,1,20,The Evil Orthodontist,22,"Okay, they're just talking..."
4785,4785,Ross,744,1,20,The Evil Orthodontist,23,"Yeah, well, does he look upset? Does he look like he was just told to shove anything?"
4786,4786,Phoebe,526,1,20,The Evil Orthodontist,24,"No, no actually, he's smiling.. and... Oh my God, don't do that!!"
4787,4787,Ross,745,1,20,The Evil Orthodontist,25,What? What? What?!
4788,4788,Phoebe,527,1,20,The Evil Orthodontist,26,That man across the street just kicked that pigeon! (Rachel enters.) Oh!
4789,4789,Chandler,648,1,20,The Evil Orthodontist,27,"(bluffing) And basically, that's how a bill becomes a law."
4791,4791,Chandler,649,1,20,The Evil Orthodontist,29,Hey Rach!
4792,4792,Monica,670,1,20,The Evil Orthodontist,30,How'd it go?
4793,4793,Rachel,655,1,20,The Evil Orthodontist,31,"Y'know, it was, uh.. it was actually really great. He took me to lunch at the Russian Tea Room, and I had that chicken, where y'know you poke it and all the butter squirts out..."
4794,4794,Phoebe,528,1,20,The Evil Orthodontist,32,Not a good day for birds...
4795,4795,Rachel,656,1,20,The Evil Orthodontist,33,"Then we took a walk down to Bendall's, and I told him not to, but he got me a little bottle of Chanel..."
4796,4796,Ross,746,1,20,The Evil Orthodontist,34,"That's nice... now, was that before or after you told him to stop calling, stop sending you flowers and to generally leave you alone, hmm?"
4797,4797,Rachel,657,1,20,The Evil Orthodontist,35,"Right,.. well,.. we never actually got to that... Oh, it was just so nice to see him again, y'know? It was comfortable, it was familiar... it was just nice!"
4798,4798,Ross,747,1,20,The Evil Orthodontist,36,"That's, that's nice twice!"
4799,4799,Monica,671,1,20,The Evil Orthodontist,37,"Rachel, what's going on? I mean isn't this the same Barry who you left at the altar?"
4800,4800,Joey,484,1,20,The Evil Orthodontist,38,"Duh, where've you been?"
4801,4801,Rachel,658,1,20,The Evil Orthodontist,39,"Yeah, but it was different with him today! And he wasn't, like, Orthodontist Guy, y'know? I mean, we had fun! Is there anything wrong with that?"
4802,4802,Chandler,650,1,20,The Evil Orthodontist,40,Yes!
4803,4803,Rachel,659,1,20,The Evil Orthodontist,41,Why?
4804,4804,Chandler,651,1,20,The Evil Orthodontist,42,I have my reasons.
4805,4805,Monica,672,1,20,The Evil Orthodontist,43,"Okay, how about the fact that he's engaged to another woman, who just happens to be your ex-best friend?"
4806,4806,Rachel,660,1,20,The Evil Orthodontist,44,"All right. All right, all right, all right, all right, I know it's stupid! I will go see him this afternoon, and I will just put an end to it!"
4807,4807,Rachel,661,1,20,The Evil Orthodontist,45,Wow... Wow!
4809,4809,Rachel,662,1,20,The Evil Orthodontist,47,"I'm not crazy, right? I mean, it was never like that."
4811,4811,Rachel,663,1,20,The Evil Orthodontist,49,"Ooh, and it's so nice having this little sink here..."
4812,4812,Chandler,652,1,20,The Evil Orthodontist,50,"(on phone, reading from a script) Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance. (Rattles some dishes) Bye-bye. (Hangs up.) Oh God!"
4813,4813,Monica,673,1,20,The Evil Orthodontist,51,That's what you've been working on for the past two hours?!
4814,4814,Chandler,653,1,20,The Evil Orthodontist,52,"Hey, I've been honing!"
4815,4815,Ross,748,1,20,The Evil Orthodontist,53,What was with the dishes?
4816,4816,Chandler,654,1,20,The Evil Orthodontist,54,"Oh, uh.. I want her to think I might be in a restaurant.. y'know? I might have some kind of life, like I haven't been sitting around here honing for the past few hours."
4817,4817,Monica,674,1,20,The Evil Orthodontist,55,"(looking out the window) Look look! He's doing it again, the guy with the telescope!"
4818,4818,Phoebe,529,1,20,The Evil Orthodontist,56,Oh my God! (Walks to the window) Go away! (Gesturing.) Stop looking in here!
4819,4819,Monica,675,1,20,The Evil Orthodontist,57,"Great, now he's waving back."
4820,4820,Joey,485,1,20,The Evil Orthodontist,58,"Man, we gotta do something about that guy. This morning, I caught him looking into our apartment. It creeps me out! I feel like I can't do stuff!"
4821,4821,Monica,676,1,20,The Evil Orthodontist,59,What kinda stuff?
4822,4822,Joey,486,1,20,The Evil Orthodontist,60,"Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked."
4823,4823,Phoebe,530,1,20,The Evil Orthodontist,61,You cook naked?
4824,4824,Joey,487,1,20,The Evil Orthodontist,62,"Yeah, toast, oatmeal... nothing that spatters."
4825,4825,Chandler,655,1,20,The Evil Orthodontist,63,What are you looking at me for? I didn't know that.
4827,4827,Rachel,664,1,20,The Evil Orthodontist,65,"Oh, it's just... Oh, Barry, this was not good."
4829,4829,Rachel,665,1,20,The Evil Orthodontist,67,"Well, what about Mindy?"
4831,4831,Rachel,666,1,20,The Evil Orthodontist,69,"No, not that, I mean, what about you and Mindy?"
4833,4833,Rachel,667,1,20,The Evil Orthodontist,71,"No. No-no-no-no, no. I mean, don't do that. Not, I mean not for me."
4836,4836,Rachel,668,1,20,The Evil Orthodontist,74,"Oh, Barry..! Come on, this is all way too.."
4838,4838,Rachel,669,1,20,The Evil Orthodontist,76,I had a bra.
4841,4841,Rachel,670,1,20,The Evil Orthodontist,79,What?!
4843,4843,Chandler,656,1,20,The Evil Orthodontist,81,Can I use your phone?
4844,4844,Monica,677,1,20,The Evil Orthodontist,82,"Yeah.. uh, but for future reference, that thing in your hand can also be used as a phone."
4845,4845,Chandler,657,1,20,The Evil Orthodontist,83,"Yes, it's working! Why isn't she calling me back?"
4846,4846,Joey,488,1,20,The Evil Orthodontist,84,Maybe she never got your message.
4847,4847,Phoebe,531,1,20,The Evil Orthodontist,85,"Y'know, if you want, you can call her machine, and if she has a lot of beeps, that means she probably didn't get her messages yet."
4848,4848,Chandler,658,1,20,The Evil Orthodontist,86,Y'don't think that makes me seem a little...
4849,4849,Ross,749,1,20,The Evil Orthodontist,87,"...desperate, needy, pathetic?"
4850,4850,Chandler,659,1,20,The Evil Orthodontist,88,"Ah, you obviously saw my personal ad."
4851,4851,Phoebe,532,1,20,The Evil Orthodontist,89,How many beeps?
4852,4852,Chandler,660,1,20,The Evil Orthodontist,90,She answered.
4853,4853,Monica,678,1,20,The Evil Orthodontist,91,"Y'see, this is where you'd use that 'hello' word we talked about."
4854,4854,Chandler,661,1,20,The Evil Orthodontist,92,"I'm not gonna talk to her, she obviously got my message and is choosing not to call me. Now I'm needy and snubbed. God, I miss just being needy."
4856,4856,Phoebe,533,1,20,The Evil Orthodontist,94,How'd he take it?
4857,4857,Rachel,671,1,20,The Evil Orthodontist,95,"Pretty well, actually... (Wandering into the kitchen.)"
4858,4858,Monica,679,1,20,The Evil Orthodontist,96,"(wandering in after her) Uh, Rach... how come you have dental floss in your hair?"
4859,4859,Rachel,672,1,20,The Evil Orthodontist,97,"Oh, do I?"
4860,4860,Monica,680,1,20,The Evil Orthodontist,98,Uh huh.
4861,4861,Rachel,673,1,20,The Evil Orthodontist,99,(in a low voice) We ended up having sex in his chair.
4862,4862,Monica,681,1,20,The Evil Orthodontist,100,"You had sex in his chair?!... I said that a little too loudly, didn't I?"
4863,4863,Ross,750,1,20,The Evil Orthodontist,101,You-you had what?
4864,4864,Phoebe,534,1,20,The Evil Orthodontist,102,Sex in his chair.
4865,4865,Ross,751,1,20,The Evil Orthodontist,103,"What, uh... what were you thinking?"
4866,4866,Rachel,674,1,20,The Evil Orthodontist,104,"I don't know! I mean, we still care about each other. There's a history there. 'S'like you and Carol."
4867,4867,Ross,752,1,20,The Evil Orthodontist,105,"No! No no, it is nothing like me and Carol!"
4868,4868,Rachel,675,1,20,The Evil Orthodontist,106,"Please. If she said to you, ""Ross, I want you on this couch, right here, right now,"" what would you say?"
4869,4869,Chandler,662,1,20,The Evil Orthodontist,107,"If it helps, I could slide over."
4870,4870,Ross,753,1,20,The Evil Orthodontist,108,"It's, it's, it's, uh, a totally diferent situation! It's, it's apples and oranges, it's, it's orthodontists and lesbi- I gotta go."
4871,4871,Phoebe,535,1,20,The Evil Orthodontist,109,Where are you going?
4872,4872,Ross,754,1,20,The Evil Orthodontist,110,"(leaving) I just have to go, all right? Do I need a reason? Huh? I mean I have things to do with my life, I have a jam packed schedule, and I am late- for keeping up with it. Okay?"
4873,4873,Chandler,663,1,20,The Evil Orthodontist,111,Hello? Hello?
4874,4874,Rachel,676,1,20,The Evil Orthodontist,112,"(on phone) Hello?(Listens) Mindy! Hi! Hey, how are you? (Listens) Yes, yes, I've heard, congratulations, that is so great. (Listens) Really? (Listens) Oh. (Listens) Okay. Okay, well I'm working tomorrow, but if you want you can, you can, you can come by and... (Listens) Okay... (Listens) Great... (Listens) Great... (Listens) All right, so I'll, so I'll see you tomorrow! (Listens) Okay.. (Listens) Okay... (Listens) Bye. (Hangs up and sits down heavily.) Oh God. Oh God. Oh God."
